Type,DeploymentId,Timestamp,PullRequests
Failure,367481ad-0ed4-4d2e-8c67-40a3ddc439af,2024-02-28T23:05:27.658564Z,"[{'MergedAt': '2024-02-28T17:01:29Z', 'CreatedAt': '2024-02-28T16:58:23Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'testclasses.', 'PullRequestNumber': 2285, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2285'}, {'MergedAt': '2024-02-28T17:42:16Z', 'CreatedAt': '2024-02-28T17:13:29Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Custom field.', 'PullRequestNumber': 2286, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2286'}, {'MergedAt': '2024-02-28T18:26:36Z', 'CreatedAt': '2024-02-28T18:18:18Z', 'AuthorUsername': 'D41265567', 'AuthorName': 'D41265567', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250115](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250115/)  \n[AB#250115](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250115)', 'Title': '250115 RR 2 CUCaseRecordTypes', 'PullRequestNumber': 2290, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2290'}, {'MergedAt': '2024-02-28T18:41:35Z', 'CreatedAt': '2024-02-28T18:40:48Z', 'AuthorUsername': 'D41267366', 'AuthorName': 'D41267366', 'Description': ""Azure DevOps work items: [AdtalemGlobalEducation/PROD-250619](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250619/)  \nAdded 'Calling_Queue__C' field to Activity History\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (custom selection) | Layout | Opportunity-CU Admin Layout |\n| Different (custom selection) | Layout | Opportunity-CU Admin Layout POC |\n| Different (custom selection) | Layout | Opportunity-CU Admin Layout_Marketing Data |\n| Different (custom selection) | Layout | Opportunity-CU Enrollment Layout-Pending |\n| Different (custom selection) | Layout | Opportunity-CU Enrollment Layout-Submitted |\n| Different (custom selection) | Layout | Opportunity-CU Non-Enrollment Layout-Pending |\n| Different (custom selection) | Layout | Opportunity-CU Non-Enrollment Layout-Submitted |\n\n\n[AB#250619](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250619)"", 'Title': 'D250619 TY4', 'PullRequestNumber': 2291, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2291'}, {'MergedAt': '2024-02-28T19:29:19Z', 'CreatedAt': '2024-02-28T18:49:38Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'bugfixes', 'PullRequestNumber': 2292, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2292'}, {'MergedAt': '2024-02-28T19:49:33Z', 'CreatedAt': '2024-02-28T19:45:42Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '', 'Title': 'Deploymenterror fix 02/28', 'PullRequestNumber': 2295, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2295'}, {'MergedAt': '2024-02-28T20:02:48Z', 'CreatedAt': '2024-02-28T20:00:56Z', 'AuthorUsername': 'D41272602', 'AuthorName': 'D41272602', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-252190](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/252190/)  \nFix for defect#252190\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Permission set | Custom_Setting_Permissions |\n| New | Permission set: User permission | Custom_Setting_Permissions.PermissionSetUserPermission.ViewAllCustomSettings |\n\n\n[AB#252190](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/252190)', 'Title': '252190 2/28', 'PullRequestNumber': 2296, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2296'}, {'MergedAt': '2024-02-28T20:48:34Z', 'CreatedAt': '2024-02-28T20:21:50Z', 'AuthorUsername': 'D41266490', 'AuthorName': 'D41266490', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-248793](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/248793/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (custom selection) | Layout | Opportunity-CU Admin Layout |\n| Different (custom selection) | Layout | Opportunity-CU Admin Layout POC |\n| Different (custom selection) | Layout | Opportunity-CU Admin Layout_Marketing Data |\n| Different (custom selection) | Layout | Opportunity-CU Enrollment Layout-Pending |\n| Different (custom selection) | Layout | Opportunity-CU Enrollment Layout-Submitted |\n| Different (custom selection) | Layout | Opportunity-CU Non-Enrollment Layout-Pending |\n| Different (custom selection) | Layout | Opportunity-CU Non-Enrollment Layout-Submitted |\n\n\n[AB#248793](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/248793)', 'Title': 'AQ 248793 personInformation', 'PullRequestNumber': 2298, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2298'}, {'MergedAt': '2024-02-28T21:04:29Z', 'CreatedAt': '2024-02-28T21:01:21Z', 'AuthorUsername': 'D41267365', 'AuthorName': 'D41267365', 'Description': '', 'Title': 'd250079  MA2', 'PullRequestNumber': 2300, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2300'}, {'MergedAt': '2024-02-28T21:07:12Z', 'CreatedAt': '2024-02-28T20:16:58Z', 'AuthorUsername': 'D41265567', 'AuthorName': 'D41265567', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250115](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250115/)  \n[AB#250115](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250115)', 'Title': '250115 RR buildFix', 'PullRequestNumber': 2297, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2297'}, {'MergedAt': '2024-02-28T21:16:35Z', 'CreatedAt': '2024-02-28T21:12:21Z', 'AuthorUsername': 'D41266491', 'AuthorName': 'D41266491', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250689](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250689/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Custom object | Event |\n| New | List view | Event__c.All |\n| New | List view | Event__c.CCN_Open_house |\n| New | List view | Event__c.CCN_Open_House_all_future |\n\n\n[AB#250689](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250689)', 'Title': '250689 Openhouse events', 'PullRequestNumber': 2302, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2302'}, {'MergedAt': '2024-02-28T21:31:55Z', 'CreatedAt': '2024-02-28T21:30:25Z', 'AuthorUsername': 'D41173962', 'AuthorName': 'D41173962', 'Description': 'adding missing permissions for practicum fields', 'Title': 'adding missing permissions', 'PullRequestNumber': 2303, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2303'}, {'MergedAt': '2024-02-28T21:47:23Z', 'CreatedAt': '2024-02-28T21:10:07Z', 'AuthorUsername': 'D41188735', 'AuthorName': 'D41188735', 'Description': 'Fix', 'Title': '250712 rsubburaj', 'PullRequestNumber': 2301, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2301'}, {'MergedAt': '2024-02-28T21:50:56Z', 'CreatedAt': '2024-02-28T21:49:30Z', 'AuthorUsername': 'D41174013', 'AuthorName': 'D41174013', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-252101](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/252101/)  \n252101-tempoflow\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Flow | L1_to_Tempo_Lead_Creation |\n\n\n[AB#252101](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/252101)', 'Title': '252101 tempoflow', 'PullRequestNumber': 2304, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2304'}, {'MergedAt': '2024-02-28T22:45:16Z', 'CreatedAt': '2024-02-28T21:54:55Z', 'AuthorUsername': 'D41265567', 'AuthorName': 'D41265567', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250115](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250115/)  \n[AB#250115](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250115)', 'Title': '250115 RR buildfix ReqDetail', 'PullRequestNumber': 2305, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2305'}]"
Failure,aebcf949-9843-4420-8408-d560dfbbbaf7,2024-02-28T16:24:19.57304Z,"[{'MergedAt': '2024-02-28T15:58:24Z', 'CreatedAt': '2024-02-27T22:49:08Z', 'AuthorUsername': 'D41173779', 'AuthorName': 'D41173779', 'Description': '', 'Title': 'AF 249455', 'PullRequestNumber': 2261, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2261'}]"
Failure,2fb3b1ea-c1e5-4e7c-ac6a-f7981728467f,2024-02-28T16:11:16.827612Z,"[{'MergedAt': '2024-02-28T14:25:45Z', 'CreatedAt': '2024-02-27T23:09:07Z', 'AuthorUsername': 'D41266492', 'AuthorName': 'D41266492', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250175](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250175/)  \nBrand Profile Layout Changes - Activity History added.\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Profile | Admin |\n| New | Profile: User permission | Admin.ProfileUserPermission.RetainFieldHistory |\n| Different | Layout | Brand_Profile__c-CU Brand Profile - Security DNC |\n\n\n[AB#250175](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250175)', 'Title': 'D250175 VP', 'PullRequestNumber': 2262, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2262'}, {'MergedAt': '2024-02-28T14:36:06Z', 'CreatedAt': '2024-02-27T23:28:12Z', 'AuthorUsername': 'D99000947', 'AuthorName': 'D99000947', 'Description': 'Grant access to the My Classes tab.', 'Title': 'AB241050-SAMS-Faculty-Profile-Perms', 'PullRequestNumber': 2264, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2264'}, {'MergedAt': '2024-02-28T14:42:35Z', 'CreatedAt': '2024-02-28T14:36:47Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '221535-Object permissions for cu basic user profile-fix', 'Title': '221535_TO', 'PullRequestNumber': 2283, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2283'}, {'MergedAt': '2024-02-28T15:01:41Z', 'CreatedAt': '2024-02-27T18:02:51Z', 'AuthorUsername': 'D41173672', 'AuthorName': 'D41173672', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-225748](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/225748/)  \nBackDeploy_CHG0066178\n\n[AB#225748](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/225748)', 'Title': 'BackDeploy_CHG0066178', 'PullRequestNumber': 2249, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2249'}, {'MergedAt': '2024-02-28T15:53:59Z', 'CreatedAt': '2024-02-28T15:47:20Z', 'AuthorUsername': 'D41266492', 'AuthorName': 'D41266492', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250175](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250175/)  \nRemove two fields from brand profile page layout \n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Layout | Brand_Profile__c-CU Brand Profile - Security DNC |\n\n\n[AB#250175](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250175)', 'Title': 'D250175 VP1', 'PullRequestNumber': 2284, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2284'}]"
Failure,d01515a7-5a23-4d0e-b79a-de0be324626c,2024-02-28T14:34:44.055246Z,"[{'MergedAt': '2024-02-28T14:09:29Z', 'CreatedAt': '2024-02-28T03:35:01Z', 'AuthorUsername': 'D41173962', 'AuthorName': 'D41173962', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-252111](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/252111/)  \nProduct layout changes to add practicum section\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Layout | Product2-CU Product Layout |\n| Different | Layout | Product2-Product Layout |\n\n\n[AB#252111](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/252111)', 'Title': 'SFC BUG 252111 PParsi', 'PullRequestNumber': 2267, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2267'}, {'MergedAt': '2024-02-28T14:21:28Z', 'CreatedAt': '2024-02-28T14:17:43Z', 'AuthorUsername': 'D41279714', 'AuthorName': 'D41279714', 'Description': 'Bug 246515: CU BP : Local Time Zone value is hard coded', 'Title': '246515_Local_time_Zone_Change', 'PullRequestNumber': 2282, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2282'}, {'MergedAt': '2024-02-28T14:22:10Z', 'CreatedAt': '2024-02-28T14:09:46Z', 'AuthorUsername': 'D41269104', 'AuthorName': 'D41269104', 'Description': '', 'Title': 'Testclasses.', 'PullRequestNumber': 2281, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2281'}]"
Failure,4f06eabb-fb5d-4209-90cc-31c095721f14,2024-02-28T14:23:51.938987Z,"[{'MergedAt': '2024-02-28T14:07:42Z', 'CreatedAt': '2024-02-28T13:39:39Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '248821', 'PullRequestNumber': 2279, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2279'}]"
Success,3163248a-451a-40fa-90cb-1c1a62575f4f,2024-02-28T14:07:39.107519Z,"[{'MergedAt': '2024-02-28T13:48:40Z', 'CreatedAt': '2024-02-28T02:09:49Z', 'AuthorUsername': 'D41270768', 'AuthorName': 'D41270768', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250160](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250160/)  \nprovided access to locationID field\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Profile | Integration |\n| New | Custom field permissions | Permissions for Location__c.LocationID__c |\n\n\n[AB#250160](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250160)', 'Title': '250160 locationidfield', 'PullRequestNumber': 2266, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2266'}]"
Failure,ad282091-c75d-4ac7-9360-0c40b363de2b,2024-02-28T13:57:01.766837Z,"[{'MergedAt': '2024-02-28T13:45:55Z', 'CreatedAt': '2024-02-28T12:54:45Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '221549 -object permission for cu business admin profile-Fix', 'Title': '221549_OBJ', 'PullRequestNumber': 2278, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2278'}]"
Failure,bc6d977d-983b-4c72-a883-20392f6a9e5c,2024-02-28T12:45:16.953906Z,"[{'MergedAt': '2024-02-28T12:34:11Z', 'CreatedAt': '2024-02-28T12:31:36Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '241050', 'PullRequestNumber': 2277, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2277'}]"
Success,53e7bd6f-ce8b-445d-924a-a24ee56d0a74,2024-02-28T11:27:52.541464Z,[]
Success,6d4f8c6b-598a-46e7-8e2e-acc388de70ae,2024-02-28T11:17:56.469857Z,"[{'MergedAt': '2024-02-28T11:00:00Z', 'CreatedAt': '2024-02-28T10:57:27Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '221549-Record Type Settings for Cu Business Admin profile is -FIX', 'Title': '221549_RT', 'PullRequestNumber': 2275, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2275'}, {'MergedAt': '2024-02-28T11:07:14Z', 'CreatedAt': '2024-02-28T11:04:05Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '250768', 'PullRequestNumber': 2276, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2276'}]"
Failure,1e35e69e-9205-4ece-bc41-405eb0d6ca22,2024-02-28T11:07:13.448457Z,"[{'MergedAt': '2024-02-28T10:57:52Z', 'CreatedAt': '2024-02-28T08:34:38Z', 'AuthorUsername': 'D41272462', 'AuthorName': 'D41272462', 'Description': '', 'Title': '246490', 'PullRequestNumber': 2270, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2270'}]"
Success,9da93e57-6d77-4615-a5fd-089a2d66e468,2024-02-28T10:54:09.115108Z,"[{'MergedAt': '2024-02-28T10:35:33Z', 'CreatedAt': '2024-02-28T10:28:21Z', 'AuthorUsername': 'D41279721', 'AuthorName': 'D41279721', 'Description': '', 'Title': '223071_Tab_Settings', 'PullRequestNumber': 2273, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2273'}]"
Failure,83b2e120-07df-4ba8-8a66-88e61a1dabf6,2024-02-28T10:44:30.460554Z,"[{'MergedAt': '2024-02-28T10:33:40Z', 'CreatedAt': '2024-02-28T10:24:13Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '221535-Record tpe changes in cu basic user profile-FIX', 'Title': '221535_RT', 'PullRequestNumber': 2272, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2272'}]"
Failure,9693771f-4f27-4087-a03e-a8e351e1eb87,2024-02-28T07:32:38.261967Z,"[{'MergedAt': '2024-02-28T07:21:43Z', 'CreatedAt': '2024-02-28T07:16:44Z', 'AuthorUsername': 'D41279721', 'AuthorName': 'D41279721', 'Description': '', 'Title': '213782_Policy_Exception', 'PullRequestNumber': 2269, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2269'}]"
Failure,adc06b7c-87b8-4427-a5ea-1b3970d30da7,2024-02-28T00:19:35.935808Z,"[{'MergedAt': '2024-02-28T00:06:41Z', 'CreatedAt': '2024-02-28T00:04:55Z', 'AuthorUsername': 'D41270768', 'AuthorName': 'D41270768', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250160](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250160/)  \nprovided access to Nice inContact user.\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| No difference | Permission set | Nice_in_contact |\n| No difference | Permission set | Nice_in_contact_integration_user_access |\n| New | Custom field permissions | Permissions for Dialer_Query__c.Last_Sent_to_inContact__c |\n| New | Custom field permissions | Permissions for Location__c.LocationID__c |\n| New | Custom field permissions | Permissions for Opportunity.Current_Program_Banner_Code__c |\n| New | Custom field permissions | Permissions for Opportunity.Disposition__c |\n| New | Custom field permissions | Permissions for Opportunity.Level__c |\n| New | Custom field permissions | Permissions for Opportunity.Timezone__c |\n\n\n[AB#250160](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250160)', 'Title': '250160 Permissionset Swapna', 'PullRequestNumber': 2265, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2265'}]"
Failure,a0677974-8e0f-466f-a5d3-8b70d136479d,2024-02-27T22:36:00.773597Z,"[{'MergedAt': '2024-02-27T22:23:13Z', 'CreatedAt': '2024-02-27T22:21:48Z', 'AuthorUsername': 'D41188735', 'AuthorName': 'D41188735', 'Description': '', 'Title': '249679 rsubburaj2', 'PullRequestNumber': 2260, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2260'}]"
Failure,5f1197e2-3949-4a08-ba28-2354b07ac63c,2024-02-27T22:24:35.440291Z,"[{'MergedAt': '2024-02-27T20:31:43Z', 'CreatedAt': '2024-02-27T19:48:01Z', 'AuthorUsername': 'D41279718', 'AuthorName': 'D41279718', 'Description': '221549-Mismatch Cu Business Admin profile Tab settings-Fix ', 'Title': '221549_TT', 'PullRequestNumber': 2253, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2253'}, {'MergedAt': '2024-02-27T20:55:17Z', 'CreatedAt': '2024-02-27T20:43:48Z', 'AuthorUsername': 'D41267365', 'AuthorName': 'D41267365', 'Description': '', 'Title': 'D249786', 'PullRequestNumber': 2256, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2256'}, {'MergedAt': '2024-02-27T21:05:55Z', 'CreatedAt': '2024-02-27T20:29:39Z', 'AuthorUsername': 'D41173779', 'AuthorName': 'D41173779', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-239242](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/239242/)  \n[AB#239242](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/239242)', 'Title': 'Opp_Type_RT', 'PullRequestNumber': 2254, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2254'}, {'MergedAt': '2024-02-27T21:26:20Z', 'CreatedAt': '2024-02-27T21:19:22Z', 'AuthorUsername': 'D41173962', 'AuthorName': 'D41173962', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-252101](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/252101/)  \nMoving missing flow for Tempo\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different | Flow | L1_Accept_Offer_Flag_Sync_to_Tempo |\n| Different | Flow definition | L1_Accept_Offer_Flag_Sync_to_Tempo |\n\n\n[AB#252101](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/252101)', 'Title': 'SFC Bug 252101 pparsi', 'PullRequestNumber': 2257, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2257'}, {'MergedAt': '2024-02-27T21:32:03Z', 'CreatedAt': '2024-02-27T20:42:49Z', 'AuthorUsername': 'D41267365', 'AuthorName': 'D41267365', 'Description': '', 'Title': 'D250165 AK', 'PullRequestNumber': 2255, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2255'}, {'MergedAt': '2024-02-27T22:13:12Z', 'CreatedAt': '2024-02-27T21:50:51Z', 'AuthorUsername': 'D41227253', 'AuthorName': 'D41227253', 'Description': '…s Admin.profile-meta.xml\r\n\r\nrectifying deployment error', 'Title': 'Rename force-app/main/d to force-app/main/default/profiles/CU Busines…', 'PullRequestNumber': 2258, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2258'}]"
Failure,9d3ea96f-67c2-45a6-b828-ee39ed8b19d5,2024-02-27T19:51:48.021964Z,"[{'MergedAt': '2024-02-27T19:40:33Z', 'CreatedAt': '2024-02-20T20:17:17Z', 'AuthorUsername': 'D01043655', 'AuthorName': 'D01043655', 'Description': '', 'Title': '248764 CU EFP - Changing term code breaks summary', 'PullRequestNumber': 2089, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2089'}]"
Success,7139220f-2743-4976-89a0-95898c5f4c82,2024-02-27T19:27:06.582287Z,"[{'MergedAt': '2024-02-27T19:14:52Z', 'CreatedAt': '2024-02-27T19:12:32Z', 'AuthorUsername': 'D41265109', 'AuthorName': 'D41265109', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-250519](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/250519/)  \n250519 Page layout changes\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (custom selection) | Layout | Brand_Profile__c-CU Brand Profile |\n\n\n[AB#250519](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/250519)', 'Title': '250519 PageLayoutChanges', 'PullRequestNumber': 2252, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2252'}]"
Failure,0dd4d89a-e3a3-4ea5-9d06-f202cfb18157,2024-02-27T18:51:26.119224Z,"[{'MergedAt': '2024-02-27T18:37:47Z', 'CreatedAt': '2024-02-27T18:33:56Z', 'AuthorUsername': 'D41244159', 'AuthorName': 'D41244159', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-248813](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/248813/)  \n\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (custom selection) | Apex class | OpporAcctController_InternalApp |\n\n\n[AB#248813](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/248813)', 'Title': 'AZ 248813 AM1', 'PullRequestNumber': 2251, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2251'}]"
Failure,a61966b4-4432-476f-8c25-cee33e6f04d8,2024-02-27T18:41:13.528997Z,"[{'MergedAt': '2024-02-27T18:29:49Z', 'CreatedAt': '2024-02-27T18:28:13Z', 'AuthorUsername': 'D41266491', 'AuthorName': 'D41266491', 'Description': 'Azure DevOps work items: [AdtalemGlobalEducation/PROD-249383](https://dev.azure.com/AdtalemGlobalEducation/PROD/_workitems/edit/249383/)  \n249383 AddingPermissions\n\n| Difference type | Metadata type | Name |\n| ------------- | ------------- | ------------- |\n| Different (custom selection) | Layout | Opportunity-CU Admin Layout |\n| Different (custom selection) | Layout | Opportunity-CU Enrollment Layout-Pending |\n\n\n[AB#249383](https://dev.azure.com/AdtalemGlobalEducation/7102b53c-9408-44a3-b99c-9708d6c32d31/_workitems/edit/249383)', 'Title': '249383  AddingPermissions', 'PullRequestNumber': 2250, 'Url': 'https://github.com/DeVryEducationGroup/SFDC-ATGE/pull/2250'}]"
